Name of the material,Power,Scan speed,Hatch space,Layer thickness,Direction of specimen,Size of feedstock,HIP treatment,Heat treatment,Surface finish,Fatigue temperature,Load ratio,Stress concentration factor of specimens,life,Stress amplitude
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF machine,25,-1.0,1.0,7.0,2.6019405439206675
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF machine,25,-1.0,1.0,7.0,2.579520654584645
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,4.972665592266111,2.8320488278727733
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,5.684845361644412,2.792041310712082
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,5.9410142437055695,2.7641611822369048
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,5.994317152669637,2.7638919914337183
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,6.064457989226918,2.792041310712082
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,6.152288344383057,2.778158488564691
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,6.515873843711679,2.7782670468066475
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,6.521138083704036,2.8063902844431055
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,7.0,2.7637722974978236
Ti-6Al-4V,280.0,1200.0,50.0,30.0,90,35.0,"HIP 900 C, 2 hour, 1200 bar;",NHT;,SURF surface mechanical attrition treatment,25,-1.0,1.0,7.0,2.748133736802754
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.352182518111363,2.607508636507978
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.571708831808688,2.5281450782531065
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.620136054973758,2.5560973688242004
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.638489256954637,2.4660813251100007
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.695481676490197,2.5281064611407107
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.793790384690818,2.4314120164207895
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.851869600729766,2.4981450767512476
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.9804578922761005,2.466051625699341
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,5.307496037913213,2.4304298317998767
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,6.086359830674748,2.373463721632369
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,6.9148718175400505,2.3736474722092176
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,6.92272545799326,2.3726727070450604
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,7.060697840353612,2.306317781104432
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,35.8,NO HIP,stress relief,SURF machine,25,0.1,1.0,7.064457989226918,2.291035674768266
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.460897842756548,2.6080658227643414
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.507855871695831,2.582222499269305
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.662757831681574,2.5283767088454074
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,4.8088858673598125,2.5556505699740084
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,5.045322978786658,2.466229791705834
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,5.068185861746161,2.4982140331798237
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,5.307496037913213,2.3939260065858368
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,5.472756449317212,2.394976719554564
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,5.571708831808688,2.4311867933179996
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,5.907411360774586,2.3525683861793087
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,6.595496221825574,2.373298279614871
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,6.999565488225982,2.305824106052693
Ti-6Al-4V,280.0,1200.0,140.0,30.0,90,32.7,NO HIP,stress relief,SURF machine,25,0.1,1.0,7.0,2.2547172184232283
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,4.487138375477186,2.6186337375970856
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,4.52244423350632,2.6186859885785245
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,4.706717782336758,2.619395978513534
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,4.720985744153739,2.5823702165498004
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,5.419955748489758,2.5824270175127375
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,5.630427875025024,2.582029254675878
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,5.6776069527204935,2.5826314394896364
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,6.161368002234975,2.5280549663154654
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,6.283301228703549,2.527139915655255
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,6.357934847000454,2.527939080629463
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,6.38738982633873,2.4647726258898044
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,6.515873843711679,2.465397724292443
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,6.681241237375588,2.4645193538566796
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,6.76715586608218,2.4644299284508446
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,6.9148718175400505,2.41458899436304
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + aging,SURF machine,25,0.1,1.0,7.0,2.3722858733452767
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,4.440909082065217,2.554210443723098
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,4.501059262217751,2.554670835171456
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,4.978180516937414,2.5275525715275307
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,5.4623979978989565,2.464861980766034
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,5.716837723299524,2.374693368545393
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,5.775974331129369,2.374730020961813
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,5.832508912706237,2.374693368545393
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,6.1702617153949575,2.3040594662175993
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,6.510545010206612,2.2245589589408423
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,6.848189116991398,2.1284638910647606
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,NO HIP,aging + annealing + annealing,SURF machine,25,0.1,1.0,7.0,2.050495758883855
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,4.65991620006985,2.5551186425830554
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,4.912753303671323,2.5551186425830554
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,5.079181246047625,2.554670835171456
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,5.459392487759231,2.5275525715275307
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,5.534026106056135,2.5275525715275307
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,5.761175813155732,2.5280163411892014
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,5.989449817666692,2.4991232334042235
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,6.041392685158225,2.4991369945373827
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,6.173186268412274,2.49811749111387
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,6.17897694729317,2.4318460456987254
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,6.544068044350276,2.433033388650613
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,6.552668216112194,2.392221958741193
Ti-6Al-4V,340.0,1250.0,120.0,60.0,90,41.5,"HIP 900 C, 2 hour, 1000 bar;",annealing + annealing,SURF machine,25,0.1,1.0,7.0,2.3921867532870635
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,3.4727564493172123,2.777999220708232
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,4.269512944217916,2.698744112468452
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,4.546542663478131,2.6013863126450523
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,4.91803033678488,2.543621111564033
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,4.954724790979063,2.504715466545888
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,5.338456493604605,2.4773962208281217
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,5.413299764081252,2.4462885726295904
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,5.592176757395867,2.3985302478956676
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,5.860936620700094,2.3987210360255333
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,5.883661435153617,2.360952968049115
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,6.999565488225982,2.3607448412104035
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,7.0,2.301594211829357
Ti-6Al-4V,200.0,1250.0,80.0,50.0,90,30.0,NO HIP,annealing,SURF as-built,25,-1.0,1.0,7.004321373782642,2.398148420008631
316L,113.0,600.0,80.0,20.0,90,35.0,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.453318340047038,2.3068537486930087
316L,113.0,600.0,80.0,20.0,90,35.0,NO HIP,NHT;,SURF machine,25,0.1,1.0,5.75815462196739,2.2281436075977417
316L,113.0,600.0,80.0,20.0,90,35.0,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.08278537031645,2.1162091258033997
316L,113.0,600.0,80.0,20.0,90,35.0,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.155336037465061,2.145165317350655
316L,113.0,600.0,80.0,20.0,90,35.0,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.2405492482825995,2.164977077110886
316L,113.0,600.0,80.0,20.0,90,35.0,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.72916478969277,2.1011625822148416
316L,113.0,600.0,80.0,20.0,90,35.0,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.76715586608218,2.0851121132668373
316L,113.0,600.0,80.0,20.0,90,35.0,NO HIP,NHT;,SURF machine,25,0.1,1.0,6.999565488225982,2.0931414047511496
316L,113.0,600.0,80.0,20.0,90,35.0,NO HIP,NHT;,SURF machine,25,0.1,1.0,7.004321373782642,2.05157695847254
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,NHT;,SURF as-built,25,-1.0,1.0,4.6414741105041,2.845612684135473
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,NHT;,SURF as-built,25,-1.0,1.0,4.939019776448666,2.7784479169300806
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,NHT;,SURF as-built,25,-1.0,1.0,5.045322978786658,2.6982832763965643
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,NHT;,SURF as-built,25,-1.0,1.0,5.472756449317212,2.602342191036227
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,NHT;,SURF as-built,25,-1.0,1.0,5.588831725594207,2.5447623602166303
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,NHT;,SURF as-built,25,-1.0,1.0,6.146128035678238,2.3992755799507215
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,3.7641761323903307,2.8449801440825686
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,4.260071387985075,2.7776950016050965
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,4.605305046141109,2.699265224220324
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,4.955687750313506,2.6019514041335214
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,5.250420002308894,2.545418459751116
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,5.515873843711679,2.47745408625333
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,5.850033257689769,2.3979573801038874
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,6.26245108973043,2.351255033547635
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,6.298853076409706,2.30362797638389
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF shot peen,25,-1.0,1.0,4.413299764081252,3.0336770200730685
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF shot peen,25,-1.0,1.0,4.997386384397314,2.9977881611926067
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF shot peen,25,-1.0,1.0,5.336459733848529,2.9580810655158714
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF shot peen,25,-1.0,1.0,5.617000341120899,2.914089171353498
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF shot peen,25,-1.0,1.0,6.045322978786658,2.8392139965222487
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF shot peen,25,-1.0,1.0,6.075546961392531,2.8663286984939593
316L,200.0,800.0,120.0,30.0,90,30.0,NO HIP,aging,SURF shot peen,25,-1.0,1.0,6.301029995663981,2.811601813344563
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing + stress relief + aging,SURF manual grind,25,-1.0,1.0,4.920123326290724,2.079904467666721
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing + stress relief + aging,SURF manual grind,25,-1.0,1.0,5.445604203273597,2.0
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing + stress relief + aging,SURF manual grind,25,-1.0,1.0,5.926342446625655,1.846089580357984
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,4.985426474083002,2.1141103565318917
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,5.103803720955957,2.0419450721452637
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,5.301029995663981,2.0003038997848126
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,5.679427896612119,1.9035240644712623
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,5.7752462597402365,1.846089580357984
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF manual grind,25,-1.0,1.0,5.1303337684950066,1.94797257924578
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,5.195899652409234,2.0752183791115355
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,5.204119982655925,2.03650912853273
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,5.800029359244134,1.8972421028053654
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,5.929418925714293,1.8956435048240792
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,5.998695158311656,1.9486574321413204
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF as-built,25,-1.0,1.0,6.012837224705172,1.9486574321413204
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF machine,25,-1.0,1.0,4.904174368284163,2.1756857282620823
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF machine,25,-1.0,1.0,4.938519725176492,2.175627764367181
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF machine,25,-1.0,1.0,5.193124598354461,2.1607385681125817
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF machine,25,-1.0,1.0,5.68930885912362,2.1460970135358695
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF machine,25,-1.0,1.0,5.70070371714502,2.11304041808782
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF machine,25,-1.0,1.0,5.778151250383644,2.1458177144918276
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF machine,25,-1.0,1.0,6.0,2.1204423068733065
AlSi10Mg,370.0,1300.0,80.0,30.0,45,30.0,NO HIP,solution annealing + stress relief + aging,SURF machine,25,-1.0,1.0,6.0,2.0968752680596876
AlSi10Mg,370.0,1300.0,80.0,30.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.2552725051033065,1.949682690795204
AlSi10Mg,370.0,1300.0,80.0,30.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.3404441148401185,1.951434665532013
AlSi10Mg,370.0,1300.0,80.0,30.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.518513939877887,1.9003124969837266
AlSi10Mg,370.0,1300.0,80.0,30.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.713490543093942,1.7723950610820003
AlSi10Mg,370.0,1300.0,80.0,30.0,90,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.997823080745725,1.9092885241622508
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,4.846337112129805,1.90151280912994
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.204119982655925,1.9528892649109302
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.439332693830263,1.9027098129698772
AlSi10Mg,370.0,1300.0,80.0,30.0,0,30.0,NO HIP,solution annealing,SURF as-built,25,-1.0,1.0,5.999565488225982,1.8534548413680667
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,3.9740509027928774,2.250907699700856
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,4.4623979978989565,2.1748735288874173
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,4.884795363948981,2.0621305346221233
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,5.0,2.1836683573600197
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,5.079181246047625,2.1067007323623543
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,5.195899652409234,2.1652443261253107
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,5.357934847000454,2.092896010921856
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,5.498310553789601,2.0091958535195213
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,6.049218022670182,2.081239260911697
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,6.680335513414564,2.0068082084925787
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF polish,25,-1.0,1.0,6.682145076373832,1.9870402869792667
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,4.064457989226918,2.17539583139403
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,4.1702617153949575,2.1756567472816637
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,4.344392273685111,2.0970836960665213
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,4.4065401804339555,2.078601800355391
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,4.488550716500444,2.0783480495553572
AlSi10Mg,350.0,1650.0,130.0,50.0,90,43.0,NO HIP,aging,SURF as-built,25,-1.0,1.0,4.6020599913279625,2.0963885466873666
